Iteration No: 1 started. Evaluating function at random point.
BO-GP took 0.0044 sec
Epoch 3/1000  | val_rmse: 1.2219 - val_mae: 1.0224 - took 71.7 sec
Epoch 4/1000  | val_rmse: 1.2055 - val_mae: 1.0113 - took 71.8 sec
Epoch 5/1000  | val_rmse: 1.1973 - val_mae: 1.0057 - took 71.6 sec
Epoch 6/1000  | val_rmse: 1.1926 - val_mae: 1.0024 - took 71.7 sec
Epoch 7/1000  | val_rmse: 1.1897 - val_mae: 1.0004 - took 71.9 sec
Epoch 8/1000  | val_rmse: 1.1878 - val_mae: 0.9991 - took 71.7 sec
Epoch 9/1000  | val_rmse: 1.1866 - val_mae: 0.9982 - took 71.7 sec
Epoch 10/1000 | val_rmse: 1.1857 - val_mae: 0.9975 - took 71.8 sec
Epoch 11/1000 | val_rmse: 1.1850 - val_mae: 0.9970 - took 71.6 sec
Epoch 12/1000 | val_rmse: 1.1845 - val_mae: 0.9967 - took 71.7 sec
Epoch 13/1000 | val_rmse: 1.1841 - val_mae: 0.9964 - took 71.8 sec
Epoch 14/1000 | val_rmse: 1.1838 - val_mae: 0.9962 - took 71.6 sec
Epoch 15/1000 | val_rmse: 1.1836 - val_mae: 0.9960 - took 71.7 sec
Epoch 16/1000 | val_rmse: 1.1834 - val_mae: 0.9959 - took 71.8 sec
Epoch 17/1000 | val_rmse: 1.1833 - val_mae: 0.9958 - took 71.6 sec
Epoch 18/1000 | val_rmse: 1.1831 - val_mae: 0.9957 - took 71.7 sec
Epoch 19/1000 | val_rmse: 1.1830 - val_mae: 0.9956 - took 71.8 sec
Epoch 20/1000 | val_rmse: 1.1829 - val_mae: 0.9956 - took 71.6 sec
Epoch 21/1000 | val_rmse: 1.1792 - val_mae: 0.9929 - took 71.7 sec
Epoch 22/1000 | val_rmse: 1.1790 - val_mae: 0.9928 - took 71.8 sec
Epoch 23/1000 | val_rmse: 1.1789 - val_mae: 0.9927 - took 71.5 sec
Epoch 24/1000 | val_rmse: 1.1792 - val_mae: 0.9931 - took 71.3 sec
Epoch 25/1000 | val_rmse: 1.1792 - val_mae: 0.9931 - took 71.5 sec
Epoch 26/1000 | val_rmse: 1.1792 - val_mae: 0.9931 - took 71.2 sec
Epoch 27/1000 | val_rmse: 1.1792 - val_mae: 0.9931 - took 71.3 sec
1.179 179 0.730346 27
Iteration No: 7 ended. Evaluation done at random point.
Time taken: 1948.3859
Function value obtained: 1.1790
Current minimum: 0.8248
Iteration No: 8 started. Evaluating function at random point.
BO-GP took 0.0090 sec
Epoch 1/1000  | val_rmse: 1.5803 - val_mae: 1.3281 - took 100.3 sec
Epoch 2/1000  | val_rmse: 1.4203 - val_mae: 1.2081 - took 100.4 sec
Epoch 3/1000  | val_rmse: 1.3789 - val_mae: 1.1784 - took 100.2 sec
Epoch 4/1000  | val_rmse: 1.3620 - val_mae: 1.1663 - took 100.4 sec
Epoch 5/1000  | val_rmse: 1.3535 - val_mae: 1.1602 - took 100.4 sec
Epoch 6/1000  | val_rmse: 1.3487 - val_mae: 1.1567 - took 100.2 sec
Epoch 7/1000  | val_rmse: 1.3458 - val_mae: 1.1546 - took 100.3 sec
Epoch 8/1000  | val_rmse: 1.3438 - val_mae: 1.1531 - took 100.5 sec
Epoch 9/1000  | val_rmse: 1.3425 - val_mae: 1.1522 - took 100.1 sec
Epoch 10/1000 | val_rmse: 1.3416 - val_mae: 1.1515 - took 100.4 sec
Epoch 11/1000 | val_rmse: 1.3410 - val_mae: 1.1510 - took 100.5 sec
Epoch 12/1000 | val_rmse: 1.3405 - val_mae: 1.1506 - took 100.2 sec
Epoch 13/1000 | val_rmse: 1.3401 - val_mae: 1.1503 - took 100.3 sec
Epoch 14/1000 | val_rmse: 1.3398 - val_mae: 1.1501 - took 100.4 sec
Epoch 15/1000 | val_rmse: 1.3395 - val_mae: 1.1499 - took 100.1 sec
Epoch 16/1000 | val_rmse: 1.3393 - val_mae: 1.1498 - took 100.3 sec
Epoch 17/1000 | val_rmse: 1.3392 - val_mae: 1.1497 - took 100.4 sec
Epoch 18/1000 | val_rmse: 1.3391 - val_mae: 1.1496 - took 100.2 sec
Epoch 19/1000 | val_rmse: 1.3390 - val_mae: 1.1495 - took 100.3 sec
Epoch 20/1000 | val_rmse: 1.3389 - val_mae: 1.1494 - took 100.5 sec
Epoch 21/1000 | val_rmse: 1.3358 - val_mae: 1.1475 - took 100.1 sec
Epoch 22/1000 | val_rmse: 1.3356 - val_mae: 1.1474 - took 100.4 sec
Epoch 23/1000 | val_rmse: 1.3355 - val_mae: 1.1474 - took 100.4 sec
Epoch 24/1000 | val_rmse: 1.3359 - val_mae: 1.1479 - took 100.2 sec
Epoch 25/1000 | val_rmse: 1.3359 - val_mae: 1.1479 - took 100.3 sec
Epoch 26/1000 | val_rmse: 1.3359 - val_mae: 1.1479 - took 100.4 sec
Epoch 27/1000 | val_rmse: 1.3359 - val_mae: 1.1479 - took 100.1 sec
1.3356 281 0.963062 27
Iteration No: 8 ended. Evaluation done at random point.
Time taken: 2721.9409
Function value obtained: 1.3356
Current minimum: 0.8248
Iteration No: 9 started. Evaluating function at random point.
BO-GP took 0.0113 sec
